time,X,Y,Z
22.26,7.837559721045084,-0.006931407246163843,-80.37001227833429
22.31,7.866984692242841,-0.006984042857879528,-80.3708588363758
22.36,7.896411259332121,-0.00703688011422078,-80.37170539120213
22.41,7.925839310868201,-0.007089918855873303,-80.37255194283696
22.46,7.9552687425112065,-0.007143158929022397,-80.37339849129704
22.51,7.984699456017019,-0.007196600186303093,-80.37424503659997
22.56,8.014131360701988,-0.007250242498742292,-80.37509157876862
22.61,8.043564372464598,-0.007304085746044269,-80.37593811782367
22.66,8.072998414689543,-0.007358129812681472,-80.37678465377894
22.71,8.102433415146653,-0.007412374590582113,-80.37763118664843
22.76,8.131869304961747,-0.007466819979950797,-80.37847771645043
22.81,8.161306020999374,-0.00752146588720444,-80.37932424320086
22.86,8.190743504839752,-0.007576312222498708,-80.38017076691087
22.91,8.220181702274125,-0.0076313589040736115,-80.38101728759267
22.96,8.249620562949042,-0.0076866058574889436,-80.38186380526044
23.01,8.279060040073105,-0.007742053011463357,-80.38271031992602
23.06,8.30850009015798,-0.007797700298202041,-80.38355683159872
23.11,8.337940672782482,-0.007853547655705765,-80.38440334028878
23.16,8.367381750375074,-0.007909595026611479,-80.38524984600686
23.21,8.396823288012605,-0.007965842356110937,-80.38609634876185
23.26,8.426265253233561,-0.008022289592557833,-80.38694284856146
23.31,8.455707615864453,-0.008078936688424807,-80.38778934541384
23.35,8.485150347858449,-0.008135783599294516,-80.38863583932697
23.41,8.514593423145513,-0.008192830282887113,-80.38948233030764
23.46,8.544036817493108,-0.008250076699539626,-80.39032881836211
23.51,8.573480508376635,-0.008307522812494928,-80.39117530349665
23.56,8.602924474859039,-0.008365168587185995,-80.39202178571732
23.61,8.632368697478917,-0.008423013990813003,-80.3928682650293
23.66,8.66181315814654,-0.008481058992633073,-80.39371474143753
23.71,8.691257840047136,-0.008539303563963992,-80.39456121494688
23.76,8.720702727551027,-0.008597747677726225,-80.39540768556184
23.81,8.750147806130101,-0.008656391308270063,-80.39625415328643
23.87,8.779593062280183,-0.008715234431516745,-80.39710061812453
23.92,8.809038483927527,-0.008774277025864537,-80.39794708007983
23.97,8.838484060169492,-0.008833519071518789,-80.39879353915573
24.0,8.867929779754864,-0.008892960547382029,-80.39963999535527
24.06,8.897375632444113,-0.008952601434175811,-80.40048644868138
24.11,8.926821608625387,-0.009012441713100807,-80.40133289913679
24.16,8.956267699295728,-0.009072481366417322,-80.4021793467241
24.21,8.985713896085256,-0.009132720377663597,-80.40302579144587
24.26,9.01516019138803,-0.009193158731296716,-80.40387223330438
24.31,9.044606578190567,-0.009253796412526728,-80.40471867230154
24.36,9.074053049994037,-0.009314633407620704,-80.40556510843938
24.41,9.103499600765216,-0.009375669703599017,-80.40641154171989
24.46,9.132946224898935,-0.009436905287906546,-80.40725797214475
24.51,9.162392917186125,-0.009498340148579561,-80.40810439971546
24.56,9.1918396727852,-0.009559974274363097,-80.40895082443356
24.61,9.2212864871959,-0.00962180765449272,-80.40979724630054
24.66,9.250733356235129,-0.009683840278572818,-80.4106436653177
24.71,9.280180276014573,-0.009746072136687543,-80.41149008148618
24.76,9.309627242919902,-0.009808503219412899,-80.41233649480718
24.81,9.339074253591448,-0.009871133517679145,-80.4131829052818
24.86,9.368521304906256,-0.009933963022729145,-80.41402931291098
24.91,9.397968393961406,-0.009996991726175434,-80.41487571769567
24.96,9.427415518058496,-0.010060219619977794,-80.41572211963675
25.0,9.456862674689223,-0.010123646696363026,-80.41656851873509
25.06,9.486309861521992,-0.010187272947812786,-80.4174149149914
25.11,9.515757076389457,-0.010251098367086988,-80.41826130840639
25.16,9.545204317276944,-0.010315122947195648,-80.41910769898074
25.21,9.574651582311684,-0.010379346681353943,-80.41995408671507
25.26,9.604098869785815,-0.010443769563054203,-80.42080047160995
25.31,9.633546178088748,-0.01050839158593915,-80.42164685366598
25.36,9.662993505684735,-0.01057321274374236,-80.42249323288362
