time,X,Y,Z
93.99,32.6130191941397,14.076216987578631,-80.76597736793126
94.13,32.6750420559746,14.15216958040774,-80.77487198247789
94.29,32.73194047648928,14.232610705311755,-80.77986206356643
94.43,32.79644147182995,14.29735767612615,-80.79051612457208
94.59,32.848404921658016,14.365287476338006,-80.79905427934727
94.73,32.9035511517788,14.438895266138074,-80.80077289228498
94.89,32.9638431005327,14.522317253739912,-80.78714042842832
95.03,33.01240547863246,14.578792189296049,-80.79349682123119
95.19,33.073211573803825,14.648523816655143,-80.79967509524836
95.33,33.13890141856212,14.71134640705003,-80.8095697870379
95.49,33.18976037501882,14.771603340180969,-80.80553037816551
95.63,33.25461920258482,14.83227287664264,-80.80139805090477
95.79,33.31528919226357,14.911668307049933,-80.80372991247637
95.93,33.368636289902746,14.98219875537336,-80.80763089062171
96.07,33.423103693518605,15.066112815446996,-80.81777165633709
96.23,33.48163069491019,15.13885648282682,-80.82530144774843
96.39,33.537718421329004,15.201606783275125,-80.82763229183189
96.53,33.58979905472346,15.278083463492786,-80.82390794639397
96.69,33.650446769836456,15.353198864507503,-80.81441894254792
96.83,33.70961893408784,15.421638507129034,-80.82276733649691
96.99,33.76630684231782,15.493555948463667,-80.8203282539861
97.13,33.82806068466445,15.551302139399823,-80.82555365277487
97.29,33.894755508853045,15.631124535129294,-80.82058941550152
97.43,33.94525814617866,15.695166565539527,-80.83755355910758
97.57,34.01391041536379,15.755458350400257,-80.833452387276
97.73,34.06584006349919,15.838783404980248,-80.82166491535166
97.87,34.121667850703666,15.89336086709748,-80.82601684788082
98.03,34.18493948196663,15.959637628763398,-80.82645482015937
98.17,34.231084229131966,16.038155094580386,-80.82418997048384
98.33,34.28712275909414,16.11978956571048,-80.83594589642763
98.49,34.342139924476264,16.18180921874495,-80.84583483050167
98.63,34.39837071976172,16.254444265678043,-80.86241546109875
98.79,34.45242828183868,16.314367701046578,-80.8628175981099
98.93,34.5011237792341,16.387390105327086,-80.8726411699453
99.09,34.55260741833732,16.452751399462052,-80.87811108637419
99.23,34.60746674027594,16.51414338800937,-80.88053876515536
99.39,34.65824070652658,16.58892363908012,-80.87476080493737
99.53,34.70888903215663,16.647841527282225,-80.86471140292878
99.69,34.74739701497578,16.711060459525644,-80.8766413942444
99.83,34.80809426294345,16.777608483649818,-80.87986839914547
99.99,34.86619716557107,16.843128756490295,-80.89823055856854
100.13,34.91505226763463,16.90622308901124,-80.89579566167747
100.26,34.97080538312739,16.985992163271156,-80.90252046993743
100.43,35.026860325556726,17.06036945652525,-80.90901098093173
100.59,35.066748272509145,17.111689182843868,-80.90350328473204
100.73,35.12016496482832,17.171404930918634,-80.90308181233071
100.89,35.187882580960306,17.24014344326648,-80.9170132538331
101.03,35.2389527472979,17.313297773155707,-80.91740850800437
101.19,35.29868010290016,17.382686093526903,-80.90493702550764
101.33,35.346941904234036,17.440576902715605,-80.90198397936739
101.47,35.4119093697218,17.51357881781788,-80.89904078771627
101.63,35.470631409336335,17.576910776314588,-80.90560195801287
101.77,35.51474111078533,17.65214135435065,-80.90697984180159
101.93,35.57609132377057,17.72528495842087,-80.91572489429927
102.09,35.621845382747395,17.795544655796125,-80.90794509920708
102.23,35.65972561707547,17.86708477510564,-80.91007507441675
102.39,35.72565637410136,17.93251201570218,-80.90136450604494
102.53,35.77778810377562,17.995163474840282,-80.89848910109332
102.69,35.83239797768511,18.061372289235077,-80.90924309969796
102.83,35.903375292528686,18.112259811252997,-80.91210784626604
102.99,35.96305153545207,18.183272248668192,-80.90372335147575
103.13,36.03433862781681,18.250757001661604,-80.89076189511051
103.29,36.0941676178952,18.31068877891086,-80.89746871210617
103.43,36.14330982058777,18.385321009908207,-80.90301724290585
103.57,36.209523818992864,18.456075580543548,-80.90751798303893
103.73,36.26611954697476,18.52477174646311,-80.91941709025562
103.89,36.32011299995314,18.593856168565917,-80.91388879119303
104.03,36.384085071001834,18.656053744683337,-80.91557818386897
104.19,36.4523675935664,18.73392417692088,-80.9217708430873
104.33,36.50681498390221,18.816749970432305,-80.92763699874351
104.49,36.55838890753641,18.894613319451157,-80.9349907321626
104.63,36.62144091474357,18.97170675404882,-80.94259403298803
104.79,36.665016281044615,19.03523914969674,-80.9324646030307
104.93,36.699077934291,19.10781624522295,-80.94119792340588
105.09,36.73965878648042,19.180487497248162,-80.9470528667125
105.23,36.79033428766996,19.244167513784312,-80.93819280366816
105.39,36.83597374044264,19.317261650239022,-80.94982706339736
105.53,36.89130600617069,19.392742779996933,-80.95089096502574
105.67,36.9642787941078,19.464805107371404,-80.95978540424159
105.83,37.02651756914121,19.534749933648754,-80.95985200223171
105.99,37.079177626692214,19.591889358631626,-80.97897414971095
106.13,37.13558829082271,19.65992913434739,-80.9704814722147
106.29,37.18542219238682,19.718395575383184,-80.97275937341304
106.43,37.246663900664394,19.798207551183282,-80.98311932751069
106.57,37.30678528539977,19.874107867129975,-80.98697313346737
106.73,37.35752333901088,19.952184227100577,-81.01235107109339
106.89,37.41346714016582,20.003536560930556,-81.01974030364492
107.03,37.47301004704818,20.069087859921172,-81.01497638939291
107.19,37.5276742993111,20.14432691810332,-81.0182521665717
107.33,37.58828845987913,20.2162116713182,-81.02749926368898
107.48,37.63648926111268,20.273548303374213,-81.03880172843549
107.63,37.71257622659621,20.335656602428084,-81.0444826140022
107.79,37.76942565549221,20.411340782297817,-81.06241234379272
107.93,37.82555550208154,20.478603119855727,-81.07445207071822
108.09,37.872531488167425,20.548399325550868,-81.0674119622877
108.23,37.926109037749825,20.6090698362633,-81.06040539791783
108.39,37.974090707076314,20.683522518340553,-81.06105491491056
108.53,38.025830139094246,20.742333274110283,-81.05406618228338
108.69,38.083572638824286,20.802231235988543,-81.06292940283097
108.83,38.13912135146154,20.868475119868453,-81.06779732716288
108.97,38.18801237407381,20.928863545606106,-81.06749712939214
109.13,38.228690172816066,20.994371683721685,-81.06780100152649
109.29,38.28899174050892,21.06437787888726,-81.07342046612102
109.43,38.34858864096054,21.142845034653305,-81.08296562778682
109.59,38.39723275080175,21.21497873080139,-81.09240679888757
109.73,38.44908355452983,21.283588880557343,-81.09354460504727
109.87,38.50776212582845,21.350955600742218,-81.10085754903737
110.03,38.5718480962693,21.411569024391316,-81.1059363822748
110.19,38.625925978475884,21.48893149787906,-81.1108958167587
110.33,38.685828740527846,21.562470612674918,-81.1091784567686
110.47,38.726293837991584,21.6166472739425,-81.11524470634518
110.63,38.78454900900632,21.666892990351172,-81.10456586136851
110.79,38.81345943299153,21.718618847028296,-81.10123349981934
110.93,38.84613698456307,21.75239753095593,-81.0944437405114
111.09,38.86942332814976,21.773229553155936,-81.09000181000553
111.23,38.888024210141346,21.791931086610777,-81.08447822566089
111.39,38.89806061562843,21.800564932686456,-81.08632128815034
111.53,38.92188948581544,21.826895275673618,-81.0813266278961
111.69,38.9311325527971,21.83099491570644,-81.07239499154055
111.83,38.92732762857397,21.839105985829992,-81.08408647596497
111.99,38.941315119445356,21.841565521691575,-81.06857875863007
112.13,38.94335286862239,21.845191984774843,-81.06796347115454
112.27,38.94791967309039,21.860235971663858,-81.07330307837462
112.43,38.957610472424676,21.866704051310826,-81.08968320401827
